id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
30260943,事实上我没有名字,,https://dou.img.lithub.cc/music/30260943.jpg,2018-06-29,https://music.douban.com/subject/30260943/,8.2,流行,4,4+. 听完这张再听新两张也太失望了。词好（除了I tick my air）、人声处理好。大框架每首有些相似了,,2024-07-19 18:07:41,许钧 / 2018
36660366,期待集,,https://dou.img.lithub.cc/music/36660366.jpg,2023-12-01,https://music.douban.com/subject/36660366/,7.1,民谣,,歌词太土太傻太尬太油了，别押你那个破韵了,,2024-07-17 21:16:02,许钧 / 2023
35626481,美夢公司,,https://dou.img.lithub.cc/music/35626481.jpg,2021-11-19,https://music.douban.com/subject/35626481/,8.2,流行,3,有几首太土了。其他专辑许均是在重复自己，这张是在重复其他独立音乐或土摇,,2024-07-15 19:57:11,許鈞 / 2021
36949451,AAA,,https://dou.img.lithub.cc/music/36949451.jpg,2024-07-10,https://music.douban.com/subject/36949451/,0,摇滚,2,1+.01<<1,,2024-07-14 22:41:43,HYUKOH 落日飞车 / 2024
26914191,Me And Your Mama,,https://dou.img.lithub.cc/music/26914191.jpg,2016-11-10,https://music.douban.com/subject/26914191/,7.7,,4,3.5 Cut: Redbone. 期待新专,,2024-07-12 16:46:16,Childish Gambino / 2016
25910280,偏執面,,https://dou.img.lithub.cc/music/25910280.jpg,2014-07-02,https://music.douban.com/subject/25910280/,7.3,流行,2,除了《自虐》、《三月》、《偏执面》三首仙曲其他都是什么恶心东西🤢,,2024-07-06 02:22:39,张惠妹 / 2014
30401594,0,,https://dou.img.lithub.cc/music/30401594.jpg,2018-12-21,https://music.douban.com/subject/30401594/,8.5,流行,5,4.5 林忆莲和常石磊真搭呀。Cut: 纤维、幻觉动物,,2024-07-06 02:20:44,林忆莲 Sandy Lam / 2018
1402047,Hot Fuss,,https://dou.img.lithub.cc/music/1402047.jpg,2005,https://music.douban.com/subject/1402047/,8.5,摇滚,4,喜欢All These Things That I've Done,,2024-06-30 06:40:14,The Killers / 2005
26804971,Masterpiece,,https://dou.img.lithub.cc/music/26804971.jpg,2016-05-27,https://music.douban.com/subject/26804971/,8.5,摇滚,5,吉他太好了。跟越洋飞机一样属于年少听不懂的专辑,,2024-06-30 06:38:56,2016
10829914,Who You Are Is Not Enough,,https://dou.img.lithub.cc/music/10829914.jpg,2012-06-26,https://music.douban.com/subject/10829914/,9.4,摇滚,,,,2024-06-25 15:41:53,Athletics / 2012
36418490,Unreal Unearth,,https://dou.img.lithub.cc/music/36418490.jpg,2023-08-18,https://music.douban.com/subject/36418490/,7.2,流行,3,2.5,,2024-06-25 15:12:23,Hozier / 2023
1463061,Parachutes,,https://dou.img.lithub.cc/music/1463061.jpg,2000-07-10,https://music.douban.com/subject/1463061/,9.2,摇滚,5,前期电台头的影子还是很重的。Yellow就是世界名曲,,2024-06-23 18:00:22,Coldplay / 2000
35601175,時間,,https://dou.img.lithub.cc/music/35601175.jpg,2021-08-25,https://music.douban.com/subject/35601175/,8.8,摇滚,4,,,2024-06-23 17:58:25,Betcover!! / 2021
36820432,淬日纪事,,https://dou.img.lithub.cc/music/36820432.jpg,2024-03-18,https://music.douban.com/subject/36820432/,7.5,摇滚,,听不下第二遍,,2024-06-23 07:19:09,唯利玉碎计划 / 2024
11499053,Lonerism,,https://dou.img.lithub.cc/music/11499053.jpg,2012-10-16,https://music.douban.com/subject/11499053/,8.3,摇滚,4,"4.5 Cut: Mind Mischief, Why Won't They Talk To Me?, Feels Like We Only Go Backwards",,2024-06-23 07:15:20,Tame Impala / 2012
34958098,사랑으로,,https://dou.img.lithub.cc/music/34958098.jpg,2020-01-30,https://music.douban.com/subject/34958098/,8,摇滚,4,"Cut: Hey Sun, New born",,2024-06-23 07:00:06,혁오 HYUKOH / 2020
36927006,Brat and it’s the same but there’s three more songs so it’s not,,https://dou.img.lithub.cc/music/36927006.jpg,2024-06-10,https://music.douban.com/subject/36927006/,0,流行,,Guess,,2024-06-22 16:46:22,查莉XCX Charli XCX / 2024
36792214,Brat,,https://dou.img.lithub.cc/music/36792214.jpg,2024-06-07,https://music.douban.com/subject/36792214/,0,电子,4,"Club classics. ""Diva"" is gone; I want those fully anonymized mid-20s voices to be drowned in fragmented electric current",,2024-06-22 16:44:48,Charli XCX / 2024
36175905,SOS,,https://dou.img.lithub.cc/music/36175905.jpg,2022-12-09,https://music.douban.com/subject/36175905/,8,放克/灵歌/R&B,,,,2024-06-22 16:38:36,SZA / 2022
36917351,Scattersun,,https://dou.img.lithub.cc/music/36917351.jpg,2024-06-12,https://music.douban.com/subject/36917351/,0,摇滚,2,1.5 可以上中国新说唱,,2024-06-12 11:33:19,Fax Gang & Parannoul / 2024
35222293,浮世击,,https://dou.img.lithub.cc/music/35222293.jpg,2020-10-12,https://music.douban.com/subject/35222293/,7.3,流行,5,Perfect intensity,,2024-05-29 23:39:00,YELLOW / 2020
36848211,HIT ME HARD AND SOFT,,https://dou.img.lithub.cc/music/36848211.jpg,2024-05-17,https://music.douban.com/subject/36848211/,0,流行,3,,,2024-05-29 23:38:15,Billie Eilish / 2024
34442992,老酒日日醉，皇帝万万岁,,https://dou.img.lithub.cc/music/34442992.jpg,2019-06-22,https://music.douban.com/subject/34442992/,8.6,民谣,,虽然我也不喜欢落日飞车，但热评是用鸡吧听音乐的吗？被阉割恐惧控制音乐审美也太可怜了😢,,2024-05-13 09:26:36,还潮 / 2019
36148264,三江夜游,,https://dou.img.lithub.cc/music/36148264.jpg,2022-11-04,https://music.douban.com/subject/36148264/,8.1,摇滚,4,没有惊奇的声音，但有舒服的微风,,2024-05-13 09:03:39,还潮 / 2022
34975555,Let's Walk on the Path of a Blue Cat,,https://dou.img.lithub.cc/music/34975555.jpg,2020-01-17,https://music.douban.com/subject/34975555/,8,摇滚,,,,2024-05-06 13:20:35,파란노을 (Parannoul) / 2020
1421569,呼吸,,https://dou.img.lithub.cc/music/1421569.jpg,2001,https://music.douban.com/subject/1421569/,9.1,原声,,还没看电影。单听无感,,2024-04-29 22:34:23,Salyu / 2001
36771180,Only God Was Above Us,,https://dou.img.lithub.cc/music/36771180.jpg,2024-04-05,https://music.douban.com/subject/36771180/,8.4,摇滚,4,自从知道他们是哥大出来的就没法好好听了。tracks比较平均的好听,,2024-04-28 18:15:43,Vampire Weekend / 2024
2380589,Contemporary Movement,,https://dou.img.lithub.cc/music/2380589.jpg,2000-08-22,https://music.douban.com/subject/2380589/,8.6,摇滚,4,Me and the Birds,,2024-04-28 18:14:22,Duster / 2000
35207026,水可以去任何地方,,https://dou.img.lithub.cc/music/35207026.jpg,2020-10-16,https://music.douban.com/subject/35207026/,7.3,摇滚,3,,,2024-04-20 16:18:52,緩緩 / 2020
26808557,時代在召喚,,https://dou.img.lithub.cc/music/26808557.jpg,2016-05-20,https://music.douban.com/subject/26808557/,9,摇滚,,,,2024-04-03 00:47:59,假假條/JaJaTao / 2016
